Target_Code,Date,Close,DeltaX,PTR_Calc,Open,High,Low,Turnover,PTR,Main_Pct,Dare_Pct,Flow_5d,ASR,CYS34,LFS,D_Pos,X90,X70,Y_Overlap,Z_Profit,HCCYF13
301171,20251202,39.57,2.56,-0.01,40.27,40.58,38.6,15.0,21.22,-0.194,-0.139,-0.87,53.955,-5.728,26.425,59.27,8.74,6.18,70.7,12.66,85.65
301171,20251203,37.55,2.53,-0.15,39.7,39.86,37.27,15.03,21.26,-1.081,-0.207,-3.3,43.891,-9.337,29.23,58.22,9.97,7.44,74.66,3.84,83.51
301171,20251204,36.65,2.08,-0.04,37.3,37.99,36.61,11.98,16.94,-0.746,-0.106,-5.8,41.52,-10.216,32.501,57.76,10.72,8.64,80.63,1.35,80.97
301171,20251205,37.4,2.47,0.3,36.91,37.7,36.13,14.52,20.54,-0.788,0.092,-8.92,56.795,-7.008,33.335,57.98,11.32,8.85,78.23,18.83,79.93
301171,20251208,38.18,3.64,0.35,36.95,38.52,36.8,17.24,24.38,-0.775,0.182,-8.45,69.486,-3.83,32.338,58.3,11.02,7.38,67.0,39.13,80.17
301171,20251209,36.75,4.29,-0.56,37.8,37.95,36.52,13.73,19.42,-0.568,-0.255,-10.05,65.063,-6.538,33.511,57.16,10.75,6.46,60.11,7.36,79.05
301171,20251210,36.99,4.76,0.17,36.71,37.88,36.44,10.26,14.52,-0.151,0.027,-8.08,70.411,-5.222,36.181,57.07,10.4,5.64,54.25,16.83,76.9
301171,20251211,35.25,5.66,-0.3,36.66,36.91,35.25,11.93,16.88,-0.232,-0.128,-6.97,64.002,-8.682,36.962,56.0,11.5,5.84,50.81,0.0,75.88
301171,20251212,35.6,6.13,0.16,35.54,35.78,35.0,7.92,11.2,0.183,0.042,-5.0,68.917,-7.094,39.969,55.86,11.76,5.63,47.89,8.69,73.4
301171,20251215,34.65,6.56,-0.14,35.33,35.6,34.52,7.25,10.25,-0.021,-0.069,-4.33,64.669,-8.886,42.56,55.53,12.26,5.7,46.52,0.84,71.06
301171,20251216,33.45,6.49,0.17,34.65,34.75,33.18,6.23,8.81,0.1,-0.021,-1.21,37.724,-11.34,45.162,55.38,13.33,6.84,51.33,10.0,68.62
301171,20251217,34.12,7.28,-0.01,33.54,34.26,33.33,6.57,9.3,0.028,0.023,-0.51,59.916,-8.801,46.717,55.67,13.71,6.43,46.93,9.42,66.75
301171,20251218,33.33,7.1,-0.13,33.55,34.1,33.33,5.77,8.16,-0.442,-0.019,-1.12,42.818,-10.225,48.456,55.53,13.53,6.43,47.55,2.37,64.75
301171,20251219,33.42,6.94,0.06,33.75,34.03,33.18,7.47,10.56,-0.277,0.04,-4.27,49.517,-9.167,48.066,55.72,13.17,6.23,47.25,5.45,64.02
301171,20251222,33.78,6.61,0.2,33.5,34.01,33.45,6.5,9.19,0.445,0.069,-0.3,60.622,-7.533,48.566,55.98,12.63,6.02,47.62,16.47,62.85
301171,20251223,33.72,6.28,0.01,33.82,34.23,33.22,6.89,9.74,-0.311,0.006,-2.78,62.317,-7.075,48.444,55.98,12.09,5.81,48.03,17.11,62.11
301171,20251224,34.22,5.94,0.35,33.58,34.28,33.35,7.54,10.67,0.644,0.098,1.65,73.949,-5.089,47.623,56.46,11.54,5.6,48.51,36.97,61.88
301171,20251225,35.47,4.32,0.26,34.35,35.88,34.11,15.94,22.54,-0.22,0.181,3.01,87.0,-0.988,39.6,57.66,9.47,5.15,54.4,52.18,66.79
301171,20251226,34.95,4.02,-0.14,35.0,35.4,34.46,10.83,15.32,-0.554,-0.151,0.78,87.163,-2.123,38.841,57.24,8.81,4.79,54.38,44.25,67.53
301171,20251229,35.2,3.71,0.11,34.95,35.65,34.71,9.34,13.22,0.044,0.135,-0.5,89.032,-1.216,39.472,57.6,8.13,4.42,54.38,50.48,67.31
301171,20251230,36.74,1.81,0.35,36.0,37.62,35.51,19.69,27.85,0.444,0.204,2.47,94.647,2.593,32.673,58.19,6.4,4.59,71.67,70.63,72.68
301171,20251231,40.5,3.92,0.3,36.49,42.27,36.49,27.92,40.42,2.182,0.52,6.51,51.763,10.37,24.991,59.77,9.98,6.06,60.65,88.41,80.39
301171,20260105,43.18,3.9,-0.09,39.9,46.73,39.21,34.01,49.24,0.975,0.098,6.94,48.351,11.98,19.441,60.29,14.47,10.57,73.06,83.21,86.91
301171,20260106,41.35,4.76,-0.3,41.92,42.13,40.53,23.22,33.62,-0.121,-0.513,5.77,64.444,5.05,21.134,59.75,13.71,8.95,65.27,65.15,86.87
301171,20260107,41.47,4.77,-0.11,41.57,43.12,40.82,21.46,31.06,0.37,0.082,5.46,71.884,3.986,22.9,59.49,12.79,8.02,62.71,58.39,86.34
301171,20260108,43.91,7.28,0.45,41.0,45.5,40.05,26.94,39.0,2.621,0.026,7.57,76.697,8.024,21.906,61.05,12.87,5.59,43.48,85.94,87.62
301171,20260109,52.69,7.28,0.22,44.26,52.69,44.26,31.68,45.86,4.406,0.269,8.66,20.173,21.527,19.784,64.61,16.99,9.71,57.16,100.0,89.65
301171,20260112,63.23,9.78,0.0,60.0,63.23,60.0,16.2,23.46,0.633,0.157,8.33,16.832,35.63,24.258,65.06,22.95,13.17,57.36,100.0,86.8
301171,20260113,70.01,3.91,-0.68,75.88,75.88,70.01,43.53,63.02,-1.009,0.102,4.77,46.06,18.838,16.744,63.11,29.68,25.77,86.82,56.78,92.65
301171,20260114,81.32,9.12,0.57,70.07,83.95,70.07,38.84,56.22,0.592,0.248,4.18,43.949,23.525,15.383,62.49,33.49,24.37,72.77,92.3,93.66
301171,20260120,65.06,9.05,-0.99,65.06,65.06,65.06,70.0,2.47,-0.314,0.0,2.92,19.27,-1.152,26.1,62.36,32.97,23.92,72.54,30.7,86.79
301171,20260121,59.59,13.51,0.07,57.0,62.46,55.45,30.92,44.76,0.918,-0.156,0.8,37.355,-5.859,22.432,62.58,29.14,15.63,53.65,35.22,89.02
301171,20260122,60.52,11.91,0.15,58.15,62.1,57.69,21.59,31.25,-0.232,0.037,0.03,51.306,-2.961,24.049,62.54,26.08,14.17,54.35,44.81,87.74
301171,20260123,66.0,7.37,0.31,61.5,69.76,58.5,25.81,37.36,0.103,0.141,1.56,54.543,5.171,23.334,62.86,18.88,11.51,60.94,64.25,88.09
301171,20260126,63.0,7.07,-0.18,66.29,67.28,59.8,18.64,26.98,-0.387,-0.243,-0.28,68.529,-0.223,25.713,62.22,17.02,9.95,58.44,53.34,86.36
301171,20260127,65.86,8.02,0.22,63.6,67.2,62.47,19.37,28.04,0.667,0.169,1.52,72.021,3.749,26.853,62.69,15.08,7.06,46.8,67.01,85.4
301171,20260128,64.11,5.95,-0.35,65.7,69.69,63.5,19.05,27.58,0.223,-0.024,0.9,80.476,0.517,27.649,62.57,13.25,7.3,55.09,45.2,84.67
301171,20260129,70.32,4.96,0.55,63.0,75.55,61.66,25.71,37.22,1.423,0.166,3.71,65.542,8.863,25.176,63.59,12.65,7.69,60.81,80.3,86.29
301171,20260130,71.6,3.36,-0.05,67.8,75.2,67.23,21.6,31.27,0.378,0.058,4.05,67.483,8.798,25.524,63.55,11.44,8.08,70.67,76.82,86.01
301171,20260202,69.01,3.76,-0.38,71.06,74.56,67.81,19.52,28.27,-0.713,0.061,3.74,84.602,3.428,26.59,63.07,10.73,6.97,64.89,53.15,85.22
301171,20260203,70.36,4.2,0.15,71.0,72.67,67.0,19.4,28.08,-0.483,0.059,1.79,83.991,4.123,27.274,62.66,10.08,5.88,58.33,62.54,84.66
301171,20260204,63.85,3.08,-0.73,68.15,68.9,62.51,18.8,27.22,-1.384,-0.299,-0.94,69.244,-5.048,27.929,60.87,9.43,6.35,67.37,17.95,84.09
301171,20260205,60.97,2.79,-0.19,61.75,63.99,60.7,13.49,19.54,0.059,-0.131,-4.11,48.122,-8.111,30.775,60.28,9.78,6.99,71.39,6.54,82.0
301171,20260206,58.86,2.88,-0.04,60.06,61.36,58.4,11.24,16.27,0.03,-0.132,-5.96,42.186,-10.096,33.811,59.95,10.91,8.03,73.61,3.9,79.65
301171,20260209,62.31,2.89,0.48,60.87,63.27,59.1,14.5,20.99,0.6,0.074,-3.74,70.808,-3.881,34.027,60.65,10.31,7.42,71.92,33.0,79.08
301171,20260210,60.62,3.41,-0.26,62.98,64.4,59.8,16.27,23.55,-0.293,-0.093,-3.79,66.886,-5.668,33.116,60.42,10.07,6.66,66.15,17.04,79.35
301171,20260211,59.47,3.32,-0.16,61.44,61.79,58.9,9.82,14.22,-0.24,-0.146,-0.63,66.08,-6.829,36.1,59.83,9.7,6.38,65.82,7.49,77.05
301171,20260212,61.14,4.05,0.43,58.61,62.77,58.48,13.81,19.99,0.576,0.057,1.29,76.59,-3.249,35.711,60.53,9.4,5.35,56.85,33.71,76.9
301171,20260213,58.27,4.51,-0.56,60.12,61.55,58.23,10.21,14.78,-0.484,-0.178,-0.19,69.4,-7.086,37.588,59.84,9.18,4.67,50.89,0.35,75.27
301171,20260224,58.25,4.87,0.13,58.66,58.88,56.52,9.69,14.02,-0.119,0.008,-2.51,72.086,-6.387,39.17,59.34,10.39,5.52,53.12,7.78,73.76
301171,20260225,56.07,4.91,-0.11,58.24,58.31,55.76,10.65,15.42,-0.54,-0.123,-3.7,57.641,-8.947,39.542,58.58,10.75,5.84,54.3,1.36,73.01
301171,20260226,56.21,4.89,0.09,56.31,56.68,55.31,6.86,9.94,0.391,-0.014,-1.38,61.879,-8.06,42.401,58.73,10.9,6.01,55.11,6.58,70.63
301171,20260227,56.49,4.93,0.1,56.0,57.5,55.76,8.18,11.84,0.051,0.06,-3.77,67.448,-6.856,43.408,58.9,10.61,5.68,53.57,12.64,69.32
301171,20260302,54.41,6.33,-0.15,54.39,56.41,53.0,9.7,14.04,0.389,-0.045,0.21,49.608,-9.17,42.837,58.52,12.45,6.12,49.13,4.0,69.04
301171,20260303,50.83,6.84,-0.06,54.84,55.0,50.5,9.58,13.87,-0.382,-0.075,-1.04,22.319,-13.945,42.452,57.71,14.4,7.56,52.47,0.75,68.76
301171,20260304,50.89,5.63,0.05,50.35,51.79,50.28,6.31,9.13,0.11,0.093,2.7,27.722,-12.86,44.724,57.71,14.38,8.75,60.88,3.91,66.81
301171,20260305,51.24,5.17,0.05,52.5,52.59,50.88,5.18,7.5,-0.011,-0.014,0.92,35.846,-11.61,47.311,57.7,14.2,9.03,63.62,7.05,64.55
301171,20260306,51.42,4.9,0.06,51.21,51.96,50.88,4.65,6.74,-0.03,0.031,0.43,41.274,-10.685,49.68,57.8,14.01,9.11,65.04,10.68,62.3
301171,20260309,51.8,5.0,0.18,50.5,51.93,49.47,6.83,9.88,0.089,-0.04,-1.42,48.567,-9.125,49.198,57.71,14.21,9.21,64.83,20.97,61.71
301171,20260310,51.88,4.69,0.02,52.19,53.58,51.41,7.08,10.24,-0.484,0.004,-1.8,53.334,-8.245,48.5,57.78,13.43,8.74,65.08,22.07,61.37
301171,20260311,50.02,4.01,-0.35,51.92,52.01,49.97,6.22,9.01,-0.584,-0.116,-8.05,42.718,-10.814,48.756,57.41,12.83,8.82,68.75,2.14,60.56
301171,20260312,48.71,4.43,-0.02,50.0,50.56,48.3,6.08,8.81,-0.077,-0.048,-8.53,41.603,-12.298,48.991,57.16,13.4,8.97,66.92,1.08,59.78
301171,20260313,47.22,4.95,-0.01,48.24,48.67,47.0,5.16,7.47,0.064,-0.065,-8.59,34.642,-14.143,50.036,56.99,14.5,9.55,65.9,0.7,58.53
301171,20260316,48.01,4.12,0.12,47.29,48.09,46.29,5.26,7.61,0.219,0.013,-8.15,44.782,-11.866,50.614,57.12,15.0,10.88,72.56,7.57,57.53
301171,20260317,47.47,4.08,-0.04,48.01,49.25,47.45,63.0,8.16,0.432,0.03,-1.27,44.992,-12.019,50.53,57.21,14.77,10.69,72.4,5.21,56.93
301171,20260318,48.28,4.64,0.17,48.32,48.55,47.0,4.34,6.28,0.019,0.011,5.0,51.711,-9.951,51.857,57.21,14.77,10.13,68.59,14.88,55.53
301171,20260319,46.79,4.35,-0.22,47.56,47.76,46.5,4.2,6.08,0.018,-0.051,6.48,41.79,-12.109,52.931,57.01,14.54,10.19,70.06,2.43,54.22
301171,20260320,45.46,4.78,-0.04,47.11,47.29,45.35,4.38,6.35,-0.207,-0.035,4.58,31.259,-13.909,53.41,56.82,14.96,10.18,68.02,0.25,53.22
301171,20260323,42.7,6.34,0.01,45.0,45.42,42.41,5.7,8.25,0.014,-0.026,2.19,13.409,-18.009,52.018,56.8,17.89,11.55,64.58,0.54,53.32
301171,20260324,43.43,5.95,0.11,43.42,43.53,42.3,5.12,7.41,0.117,0.001,-1.854,26.284,-15.58,51.659,56.69,18.09,12.14,67.14,6.63,52.98
301171,20260325,44.25,4.97,0.08,43.4,45.19,43.4,5.47,7.17,0.316,0.005,1.37,37.24,-12.973,50.899,56.9,18.09,13.12,72.57,11.13,52.57
301171,20260326,43.6,5.26,-0.07,44.26,45.07,43.36,4.06,5.33,0.068,-0.03,2.21,35.024,-13.558,52.03,38.39,18.09,12.83,70.94,8.29,51.27
301171,20260327,44.06,5.29,0.13,43.1,44.43,43.04,3.76,4.93,0.237,-0.006,7.78,41.058,-11.984,53.2,38.46,17.83,12.54,70.32,13.46,49.92
301171,20260330,44.5,6.19,0.18,43.86,44.55,43.2,3.87,5.07,0.354,-0.001,12.91,45.682,-10.502,53.853,38.48,17.83,11.64,65.29,20.29,48.82
301171,20260331,45.93,7.36,0.29,44.2,47.12,44.12,12.48,16.36,0.763,0.06,14.55,58.777,-6.05,43.634,39.19,17.28,9.92,57.42,31.69,54.05
301171,20260401,45.07,7.65,-0.15,46.74,46.88,44.5,11.31,14.83,-0.59,-0.114,4.73,60.822,-6.909,39.285,39.14,16.69,9.04,54.2,25.73,57.32
301171,20260402,42.4,7.12,-0.63,44.96,44.96,42.18,9.3,12.19,-0.321,-0.101,1.64,47.453,-11.305,38.594,38.65,16.28,9.16,56.26,1.36,58.65
301171,20260403,41.3,7.38,-0.04,42.94,42.95,41.3,6.11,8.01,0.097,-0.061,0.58,41.025,-12.723,41.014,38.54,16.96,9.58,56.46,0.0,57.81
301171,20260407,41.93,7.34,0.1,41.74,43.25,41.33,4.8,6.29,0.244,0.052,0.23,48.99,-10.693,44.024,38.53,16.42,9.08,55.31,3.72,56.3
301171,20260408,48.88,7.73,1.78,43.69,48.99,43.19,20.12,26.38,0.925,0.137,1.14,63.055,4.506,32.911,39.49,14.94,7.21,48.22,73.93,64.64
301171,20260409,46.13,7.09,-0.73,47.0,47.69,45.7,15.67,20.54,0.089,-0.058,3.82,81.786,-1.285,30.754,39.34,13.3,6.21,46.68,45.31,67.95
301171,20260410,45.88,6.63,-0.16,46.4,46.97,45.82,8.83,11.57,-0.341,-0.123,3.55,83.94,-1.678,33.958,39.31,12.02,5.39,44.84,39.05,67.04
301171,20260413,45.5,6.25,-0.09,45.0,46.26,44.51,6.96,9.13,0.084,-0.026,3.56,84.263,-2.223,37.563,39.36,11.37,5.12,45.04,35.4,65.36
301171,20260414,47.96,5.44,0.98,46.42,49.02,46.41,15.79,20.7,1.26,0.202,6.66,84.296,2.772,33.867,40.2,10.48,5.04,48.1,74.98,68.54
301171,20260415,46.1,5.39,-0.96,48.21,48.26,45.82,9.93,13.01,-0.169,-0.149,3.08,89.771,-1.345,35.63,39.65,9.82,4.43,45.13,36.92,68.05
301171,20260416,47.58,4.15,0.8,46.81,48.48,46.81,10.83,14.2,1.024,0.147,8.06,89.803,1.683,36.265,40.05,8.1,3.95,48.72,68.9,68.1
301171,20260417,48.94,3.65,0.5,46.82,49.16,46.5,12.89,16.9,0.887,0.078,12.57,86.528,4.197,35.358,40.68,7.33,3.68,50.18,89.44,69.13
301171,20260420,50.89,4.24,-0.04,48.71,52.6,48.48,17.03,22.32,-0.461,0.122,8.75,78.806,6.994,32.278,40.96,9.15,4.91,53.71,87.93,71.89
301171,20260421,49.22,3.8,-0.37,50.89,50.89,48.8,11.25,14.75,-0.318,-0.249,2.82,90.151,2.736,34.01,40.67,8.7,4.9,56.29,73.05,71.32
301171,20260422,48.74,3.73,-0.25,49.11,49.92,48.03,9.16,12.0,-0.349,-0.126,2.28,92.741,1.49,36.544,40.36,8.31,4.58,55.1,63.0,69.94
301171,20260423,47.6,3.82,-0.57,49.2,49.48,47.49,10.97,14.38,-0.708,-0.137,-4.16,95.509,-0.989,37.093,40.23,7.94,4.12,51.84,40.17,69.65
301171,20260424,45.66,3.24,-0.62,46.89,47.0,44.96,9.83,12.88,-0.353,-0.189,-9.49,88.596,-4.588,38.243,39.74,7.43,4.19,56.33,15.42,68.89
301171,20260427,44.71,2.81,-0.15,45.26,45.65,44.25,5.98,7.84,-0.021,-0.026,-11.18,77.706,-6.149,41.813,39.61,7.38,4.57,61.88,9.48,66.45
301171,20260428,32.2,3.61,-0.2,33.01,33.72,32.01,8.15,10.68,0.157,-0.076,0.0,32.283,-11.088,42.682,39.03,8.85,5.24,59.15,1.75,65.47
301171,20260429,33.47,2.91,0.31,32.01,33.92,32.01,7.07,9.26,0.267,0.046,-5.85,61.625,-6.773,44.129,44.35,9.14,6.23,68.11,15.63,64.09
301171,20260430,33.47,2.58,0.04,33.31,33.98,32.94,4.52,5.92,-0.179,-0.025,-2.7,63.605,-6.389,47.348,44.22,9.0,6.42,71.35,17.33,61.58
301171,20260506,35.83,2.62,0.68,33.99,37.02,33.99,9.82,12.87,1.608,6.993,8.29,94.701,0.514,44.78,44.67,8.62,6.0,69.57,47.87,62.4
301171,20260507,43.0,3.79,1.11,36.51,43.0,35.81,19.09,25.01,3.854,0.107,19.74,16.822,17.389,35.741,47.13,10.8,7.01,64.89,99.98,68.2
301171,20260508,42.9,3.38,-0.67,45.05,46.28,42.81,30.13,39.47,-1.878,0.001,6.65,43.425,9.277,25.036,46.08,15.53,12.15,78.25,69.23,77.58
301171,20260511,42.89,3.76,-0.23,43.01,44.39,42.65,17.57,23.03,0.534,-0.017,6.16,53.97,7.166,26.27,46.2,15.11,11.35,75.11,58.82,78.15
301171,20260512,42.72,3.89,-0.09,42.54,43.68,41.89,12.89,16.89,-0.369,0.009,5.21,60.953,5.693,29.394,45.91,14.43,10.54,73.03,54.57,76.84
301171,20260513,43.18,4.38,0.28,42.37,43.56,41.01,15.09,19.77,-0.301,0.005,2.87,66.249,5.736,30.379,45.95,13.92,9.54,68.58,67.26,76.68
301171,20260514,39.94,4.94,-0.82,44.38,44.68,39.9,15.5,20.3,-1.152,-0.235,-6.66,70.81,-2.771,30.843,44.86,13.28,8.34,62.78,30.39,76.71
301171,20260515,43.7,6.36,0.98,40.51,46.0,40.0,23.25,30.46,2.29,0.178,2.36,78.44,5.674,27.241,46.34,12.25,5.89,48.07,75.77,79.7
301171,20260518,45.94,6.39,0.37,42.88,47.1,42.87,19.72,25.84,1.913,0.199,6.14,72.978,9.265,27.034,47.41,11.97,5.58,46.62,93.16,80.4
301171,20260519,46.27,5.87,-0.31,44.8,49.88,44.74,25.24,33.07,0.863,0.164,7.77,79.002,7.506,24.551,47.69,12.57,6.7,53.33,78.48,82.74
301171,20260520,44.03,4.91,-0.76,46.02,46.8,43.7,17.98,23.8,-1.167,-0.202,5.33,85.111,1.351,26.372,46.2,10.59,5.68,53.58,43.58,82.0
301171,20260521,41.75,4.6,-0.64,44.26,46.4,41.7,15.36,20.34,-0.653,-0.071,6.4,70.891,-3.728,28.714,45.7,9.68,5.08,52.47,14.48,80.64
301171,20260522,41.3,3.76,0.05,41.73,42.0,40.4,10.38,13.75,-0.381,-0.102,1.52,66.734,-4.277,32.699,45.36,9.51,5.75,60.43,16.74,77.95
301171,20260525,41.4,3.39,0.0,43.1,44.43,40.86,14.23,18.84,-0.232,0.035,-3.49,72.875,-3.717,33.339,45.49,8.77,5.38,61.34,16.88,77.24
301171,20260526,39.8,3.31,-0.2,40.43,41.32,38.9,11.31,14.97,-0.214,-0.091,-8.45,54.209,-6.614,35.362,45.05,9.37,6.06,64.71,7.74,75.59
301171,20260527,37.99,3.65,-0.09,40.55,40.79,37.69,10.69,14.16,-0.633,-0.087,-7.65,37.342,-9.972,37.068,44.71,10.38,6.73,64.89,3.73,74.06
301171,20260528,38.82,3.25,0.22,38.47,39.2,37.1,9.65,12.77,0.501,-0.009,-4.3,51.667,-7.11,38.854,44.92,10.89,7.64,70.14,13.56,72.4
301171,20260529,42.31,3.31,0.82,39.48,44.0,39.48,20.73,27.46,3.237,0.204,69.0,87.953,1.769,32.944,46.74,10.25,6.94,67.69,52.07,75.94
301171,20260601,46.43,4.05,0.63,43.13,49.71,42.5,26.06,34.51,1.988,0.131,13.06,67.241,9.172,27.006,48.28,11.68,7.63,65.33,82.62,80.42
301171,20260602,45.18,4.49,-0.31,46.0,46.5,43.7,18.78,24.87,-0.627,-0.118,10.35,82.588,4.621,27.386,47.57,11.12,6.63,59.65,67.78,80.64
301171,20260603,45.05,4.79,-0.06,43.77,46.76,42.51,17.59,23.29,0.268,-0.106,10.96,85.929,3.73,28.223,47.66,10.62,5.83,54.94,64.75,80.39
301171,20260604,43.08,5.18,-0.69,43.71,44.93,42.55,12.93,17.12,-0.632,-0.082,8.24,89.371,-0.794,31.024,46.74,10.25,5.07,49.46,32.47,78.62
301171,20260605,39.83,3.58,-0.52,43.9,44.4,39.4,17.02,22.54,-0.679,-0.164,0.32,52.417,-7.63,30.751,46.32,9.29,5.71,61.52,8.39,78.76
301171,20260608,40.29,2.82,0.21,38.19,42.0,38.13,13.87,18.36,0.405,0.054,-4.13,67.716,-5.2,32.215,46.75,9.51,6.69,70.37,18.02,77.71
301171,20260609,41.79,2.88,0.53,39.85,41.94,38.01,14.39,19.06,0.75,0.103,-0.33,88.321,-1.019,32.864,47.32,9.57,6.69,69.95,43.29,77.12
301171,20260610,37.83,2.6,-0.91,40.84,41.07,37.77,13.03,17.25,-1.168,-0.253,-4.76,48.992,-9.461,34.015,46.41,9.62,7.02,72.99,1.1,76.16
301171,20260611,35.82,4.01,0.0,37.21,37.48,35.59,10.95,14.5,0.42,-0.135,-1.97,27.814,-12.862,35.957,45.98,11.98,7.97,66.55,1.3,74.61
301171,20260612,35.1,2.85,-0.03,36.25,36.88,35.08,9.65,12.78,-0.238,-0.109,-0.34,27.525,-13.304,38.054,45.71,12.64,9.79,77.49,0.1,72.85
301171,20260615,37.99,3.21,0.65,35.91,38.1,35.51,10.34,13.7,1.348,0.06,2.87,65.56,-5.143,39.002,46.13,12.52,9.31,74.39,29.9,71.73
301171,20260616,37.83,3.36,0.02,37.76,38.4,37.03,7.57,10.03,0.181,-0.068,-0.11,67.017,-5.054,41.51,46.06,12.15,8.79,72.36,30.6,69.6
301171,20260617,37.09,3.74,-0.16,37.32,37.75,36.4,6.48,8.58,-0.287,-0.063,5.54,62.893,-6.419,44.093,45.85,12.04,8.3,68.96,23.25,67.32
301171,20260618,38.2,4.32,0.46,37.14,38.98,36.2,11.49,15.21,-0.056,0.065,4.38,75.921,-2.941,41.928,46.36,11.59,7.27,62.74,44.56,67.9
301171,20260622,39.1,4.69,0.27,37.38,39.66,37.2,11.92,15.79,0.263,0.084,7.28,82.237,-0.241,40.113,46.66,11.22,6.53,58.2,57.21,68.57
301171,20260623,35.7,5.06,-1.15,38.28,38.3,35.51,11.78,15.6,-0.991,-0.141,-4.29,64.386,-8.171,38.995,45.85,10.89,5.83,53.52,4.28,69.02
301171,20260624,36.13,5.43,0.23,35.8,36.34,34.75,7.56,10.01,-0.044,-0.011,-5.06,71.976,-6.41,41.259,45.78,11.25,5.82,51.72,14.89,67.34
301171,20260625,34.4,5.38,-0.31,35.51,35.78,34.29,8.38,11.1,-0.016,-0.122,-3.94,52.414,-10.004,42.199,45.31,11.69,6.31,53.95,0.62,66.36
301171,20260626,32.84,6.54,0.01,34.22,34.58,32.61,8.43,11.16,0.213,-0.042,-3.59,30.02,-12.956,42.76,45.22,13.76,7.22,52.48,0.98,65.58
301171,20260629,33.24,5.77,0.08,33.44,35.44,32.59,9.12,12.07,-0.001,-0.002,-5.88,41.827,-10.704,42.54,45.37,13.39,7.62,56.95,4.63,65.3
301171,20260630,33.96,5.52,0.18,33.51,34.48,33.12,6.61,8.75,0.069,0.065,0.67,56.604,-8.046,44.385,45.54,12.99,7.47,57.53,12.92,63.75
301171,20260701,34.18,5.4,0.11,33.83,35.25,33.49,8.85,11.72,0.316,0.041,2.95,64.126,-6.616,43.738,45.92,12.39,6.99,56.42,17.78,63.67
301171,20260702,35.72,5.17,0.51,37.2,37.98,34.28,18.87,24.99,0.394,0.042,5.09,84.221,-2.32,35.501,46.9,11.17,6.0,53.71,41.68,69.08
301171,20260703,32.0,4.71,-0.91,33.96,34.6,31.99,13.96,18.49,-1.153,-0.224,-1.26,42.952,-10.993,34.289,45.86,11.27,6.56,58.23,0.05,70.46
301171,20260706,29.35,6.98,0.0,31.88,32.37,29.3,10.35,13.7,-0.107,-0.142,-2.19,11.444,-16.788,35.9,45.55,14.54,7.56,51.98,0.16,69.83
301171,20260707,28.85,6.7,0.02,29.21,29.96,28.63,6.13,8.11,0.006,-0.077,-3.04,14.214,-17.082,39.916,45.54,15.5,8.8,56.77,0.95,67.34
301171,20260708,29.2,5.52,0.15,28.86,29.79,28.01,7.12,9.43,0.223,0.016,-3.89,22.172,-14.809,42.109,45.67,16.17,10.65,65.87,7.7,65.73
301171,20260709,29.91,3.68,0.25,28.92,30.9,28.1,8.86,11.74,0.341,0.027,-6.25,34.569,-11.326,42.241,45.91,15.5,11.82,76.27,19.37,65.29
301171,20260710,31.11,3.9,0.21,29.15,33.71,29.01,14.34,18.99,1.649,0.082,10.98,55.355,-5.969,38.078,46.63,15.02,11.12,74.01,29.09,67.81
301171,20260713,28.77,4.18,-0.52,30.75,31.49,28.63,7.92,10.48,-0.593,-0.18,8.91,37.707,-12.162,40.141,46.15,14.78,10.6,71.68,5.11,66.52
301171,20260714,28.44,4.44,0.04,28.86,29.35,26.98,7.16,9.48,-0.359,-0.068,7.09,39.945,-12.169,42.175,45.99,15.77,11.33,71.84,6.81,65.06
301171,20260715,28.72,4.72,0.1,28.4,29.66,28.18,6.03,7.99,0.177,0.024,7.1,45.564,-10.486,44.536,46.18,15.42,10.7,69.39,11.37,63.24
301171,20260716,29.45,4.41,0.37,29.18,30.17,28.16,7.97,10.55,0.502,0.075,8.36,54.885,-7.388,44.51,46.61,14.77,10.36,70.12,28.39,62.77
301171,20260717,26.6,5.57,-0.61,29.05,30.3,26.57,9.3,12.31,-0.208,-0.138,-4.96,28.385,-15.078,43.29,46.54,15.83,10.26,64.78,0.08,63.12
301171,20260720,26.96,5.27,0.11,27.11,27.76,25.81,7.15,9.47,0.212,0.039,2.1,41.509,-12.82,44.257,46.58,16.83,11.56,68.71,5.16,62.22
301171,20260721,27.45,5.28,0.25,26.87,27.67,24.64,8.76,11.61,0.397,-0.035,7.58,54.76,-9.988,43.482,46.65,18.19,12.91,70.97,16.98,62.37
301171,20260722,26.5,5.57,-0.17,27.0,27.55,26.26,6.11,8.09,0.028,-0.093,5.81,42.251,-12.239,45.24,46.53,17.96,12.39,69.0,8.94,61.01
301171,20260723,26.61,5.95,0.08,26.4,26.97,25.96,4.48,5.93,0.071,0.028,2.39,47.028,-11.229,48.023,46.57,18.16,12.21,67.21,12.6,58.9
301171,20260724,25.2,5.96,-0.22,26.19,26.3,25.02,4.87,6.45,0.051,-0.034,6.79,31.762,-15.138,49.662,46.47,18.09,12.13,67.05,2.18,57.31
301171,20260727,26.45,6.56,0.36,25.16,26.5,24.67,5.12,6.78,0.381,0.082,9.54,49.592,-10.108,50.531,46.5,18.29,11.73,64.14,19.08,56.1
